"country","year","Fvar5","var5","market","lgdppc","gdpgrowt","tradeofg","overallb","generalg","regime","d2","d3"
"Albania",1995,3.40788745880127,2.8872594833374,22.6551418304443,7.65917158126831,8.90002918243408,49.3141593933105,-8.96879100799561,13.646071434021,15,0,1
"Algeria",1994,0.0121193556115031,0.0427925661206245,25.4752521514893,8.34759044647217,-1.16806733608246,52.0783882141113,-4.09262895584106,16.7559509277344,3,0,1
"Algeria",1995,0.00868411455303431,0.0121193556115031,25.5401134490967,8.38935947418213,3.79988861083984,58.6096420288086,-1.43627953529358,15.7495927810669,7,0,1
"Algeria",1996,0.014870747923851,0.00868411455303431,25.5867080688477,8.41405200958252,3.7997522354126,54.7545394897461,2.98429703712463,14.1327619552612,7,0,1
"Argentina",1975,0,0,25.2934951782227,8.21878719329834,-0.202042505145073,11.8027248382568,0,12.5891771316528,16,0,0
"Argentina",1976,0.253605961799622,0,25.3154697418213,8.22416305541992,-1.10076117515564,15.0968837738037,0,9.42009353637695,1,0,0
"Argentina",1977,0.430419504642487,0.253605961799622,25.4277935028076,8.3211784362793,6.89508581161499,16.9422874450684,0,9.01541042327881,1,0,0
"Argentina",1978,0.297462910413742,0.430419504642487,25.4612083435059,8.34045600891113,-4.35637950897217,14.3237962722778,0,11.166111946106,1,0,0
"Argentina",1979,0.880955159664154,0.297462910413742,25.6503238677979,8.51519107818604,8.89187908172607,12.8406839370728,0,11.0078458786011,1,0,0
"Argentina",1987,0.908825695514679,-0.0171007569879293,26.1163749694824,8.8593635559082,2.5907461643219,15.4489698410034,-2.8608410358429,4.7144947052002,18,1,0
"Argentina",1988,1.34043765068054,0.908825695514679,26.1548633575439,8.88461017608643,-1.89399111270905,15.7434587478638,-1.87922060489655,4.32191038131714,18,1,0
"Argentina",1989,1.29997384548187,1.34043765068054,26.0821380615234,8.79785060882568,-6.93647384643555,19.6377658843994,-0.382238835096359,4.49438905715942,18,1,0
"Argentina",1990,1.34827363491058,1.29997384548187,26.0771312713623,8.77955722808838,-1.83077371120453,14.9908590316772,-0.355909585952759,3.1354284286499,18,0,1
"Argentina",1991,1.77022385597229,1.34827363491058,26.2060108184814,8.8956298828125,10.5787448883057,13.7530546188354,0.0206193532794714,3.3217613697052,18,0,1
"Argentina",1992,1.26606452465057,1.77022385597229,26.3408946990967,9.01675605773926,9.60608863830566,14.7309808731079,0.576469957828522,2.9755380153656,18,0,1
"Argentina",1993,1.10316848754883,1.26606452465057,26.4160823822021,9.07909202575684,5.72272920608521,14.4065799713135,0.623869717121124,4.78608131408691,18,0,1
"Argentina",1994,1.70347702503204,1.10316848754883,26.512825012207,9.16219997406006,8.00601577758789,15.9311437606812,-0.147811084985733,3.64279913902283,18,0,1
"Argentina",1995,1.70385444164276,1.70347702503204,26.497501373291,9.13345909118652,-4.01818704605103,16.9638004302979,-1.05980277061462,3.50817275047302,18,0,1
"Argentina",1996,2.04453825950623,1.70385444164276,26.5537509918213,9.17678356170654,4.7797794342041,18.1144542694092,-2.01510071754456,3.30149412155151,18,0,1
"Australia",1975,0.974058330059052,0.453818321228027,25.0956497192383,8.64822101593018,2.99248862266541,28.9004077911377,-3.23625016212463,17.4057788848877,20,0,0
"Australia",1976,1.07786011695862,0.974058330059052,25.1356105804443,8.67931175231934,2.7478494644165,31.2076187133789,-4.12014532089233,17.5742645263672,20,0,0
"Australia",1977,1.35134077072144,1.07786011695862,25.1835994720459,8.71604442596436,1.22574925422668,30.8630981445312,-2.8350191116333,18.1222972869873,20,0,0
"Australia",1978,1.08005082607269,1.35134077072144,25.3133335113525,8.83346271514893,5.09887266159058,32.1513214111328,-3.03340435028076,17.6094188690186,20,0,0
"Australia",1979,1.16784656047821,1.08005082607269,25.4513607025146,8.96059608459473,2.30892300605774,34.958309173584,-2.54047560691833,17.3534297943115,20,0,0
"Australia",1980,1.28664803504944,1.16784656047821,25.5976238250732,9.09492969512939,3.83786034584045,33.861255645752,-1.4827721118927,17.8323802947998,20,1,0
"Australia",1981,1.3507399559021,1.28664803504944,25.681245803833,9.16219997406006,2.50277185440063,33.1737289428711,-0.679174900054932,18.0435009002686,20,1,0
"Australia",1982,1.69204878807068,1.3507399559021,25.6708965301514,9.13561725616455,-2.14499878883362,31.6577396392822,-0.342076569795609,18.8281288146973,20,1,0
"Australia",1983,0.196589976549149,1.69204878807068,25.7368831634521,9.18911647796631,6.10906076431274,30.6781406402588,-2.34948682785034,18.3118019104004,20,1,0
"Australia",1984,1.22817814350128,0.196589976549149,25.829610824585,9.27049446105957,4.82351684570312,34.640998840332,-3.6765992641449,18.5087280273438,20,1,0
"Australia",1985,3.01711487770081,1.22817814350128,25.9276962280273,9.35444068908691,4.42060470581055,35.2462463378906,-2.83194231987,18.6546421051025,20,1,0
"Australia",1986,2.5087354183197,3.01711487770081,26.030101776123,9.44065856933594,2.40751695632935,34.7444038391113,-2.1891713142395,18.5365219116211,20,1,0
"Australia",1987,2.883380651474,2.5087354183197,26.1620101928711,9.55747032165527,4.82231903076172,34.7234382629395,-0.928107559680939,17.5199069976807,20,1,0
"Australia",1988,2.69622588157654,2.883380651474,26.2585277557373,9.63756656646729,4.00093555450439,34.0836982727051,0.683768749237061,16.6711311340332,20,1,0
"Australia",1989,2.51146864891052,2.69622588157654,26.2907886505127,9.65310096740723,3.15114569664001,34.3585395812988,1.70026731491089,16.5509548187256,20,1,0
"Australia",1990,1.43874931335449,2.51146864891052,26.2957496643066,9.64342021942139,-0.735454440116882,34.4594116210938,2.0687518119812,17.4918117523193,20,0,1
"Australia",1991,1.7304276227951,1.43874931335449,26.3279495239258,9.66268920898438,0.409232556819916,35.2255783081055,0.500941038131714,18.3835868835449,20,0,1
"Australia",1992,1.37096190452576,1.7304276227951,26.404109954834,9.72675037384033,3.33371138572693,37.7164459228516,-2.33213710784912,18.2599906921387,20,0,1
"Australia",1993,1.36027181148529,1.37096190452576,26.4748058319092,9.78807640075684,4.92954635620117,38.3934288024902,-3.34777855873108,17.7686424255371,20,0,1
"Australia",1994,3.50944900512695,1.36027181148529,26.5418548583984,9.84426784515381,4.82923173904419,39.7074928283691,-2.9707293510437,17.2371387481689,20,0,1
"Australia",1995,1.38629567623138,3.50944900512695,26.6075344085693,9.89797210693359,3.90316462516785,40.1604957580566,-2.36551356315613,16.9548454284668,20,0,1
"Australia",1996,2.32407164573669,1.38629567623138,26.6469116210938,9.92378044128418,3.0441563129425,39.9553756713867,-0.930843353271484,16.737943649292,20,0,1
"Austria",1975,0.22054722905159,0.205101281404495,24.481990814209,8.64470672607422,-0.362395346164703,61.5981559753418,-3.92068076133728,17.4433097839355,20,0,0
"Austria",1976,0.194902524352074,0.22054722905159,24.5395355224609,8.70284271240234,4.57696628570557,65.1708679199219,-4.58967781066895,17.8502902984619,20,0,0
"Austria",1977,0.238542422652245,0.194902524352074,24.6208953857422,8.78262996673584,4.67610025405884,65.2096862792969,-3.6799099445343,17.5272617340088,20,0,0
"Austria",1978,0.264877140522003,0.238542422652245,24.6972026824951,8.8593635559082,-0.362537920475006,64.7406692504883,-4.02850389480591,18.2236766815186,20,0,0
"Austria",1979,0.304693162441254,0.264877140522003,24.865686416626,9.02881813049316,5.45466136932373,69.6987152099609,-3.73297595977783,18.1469593048096,20,0,0
"Austria",1980,0.48222029209137,0.304693162441254,24.9971656799316,9.16009902954102,2.31402039527893,73.9958648681641,-3.30367207527161,18.1860427856445,20,1,0
